Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Chinese,"633 Silver Star Boulevard
Toronto, ON M1V 5N1",Tong Ha Supreme BBQ,(647) 832-9993,Under $10,,https://www.yelp.ca/biz/tong-ha-supreme-bbq-toronto,43.822236,-79.298716
Chinese,"1606 Eglinton Avenue W
Toronto, ON M6E 2G8",Hai Feng Chinese,,$11-30,haifengchinese.com,https://www.yelp.ca/biz/hai-feng-chinese-toronto,43.697143,-79.443598
Chinese,"476 Dundas St W
Toronto, ON M5T 1G9",Northeast Chinese Restaurant,(416) 591-6880,$11-30,,https://www.yelp.ca/biz/northeast-chinese-restaurant-toronto,43.653316,-79.396884
Chinese,"5649 Yonge Street
Toronto, ON M2M 3T2",The General Mansion House,(647) 352-0877,$11-30,,https://www.yelp.ca/biz/the-general-mansion-house-toronto,43.781306,-79.415659
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,(647) 846-8120,Under $10,riceandnoodle.ca,https://www.yelp.ca/adredir?ad_business_id=Mv3pO01Alty1pXQwi-Uy5A&campaign_id=BRhEMZyf99CRta4amJIlww&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Frice-and-noodle-toronto&request_id=a5191c929599a782&signature=18c5bab499e07a82006e98779fb44b8131835a2f90fd71de640198c58cbef4fa&slot=0,43.640388,-79.438338
Chinese,"5 Baldwin St
Toronto, ON M5T 1L1",Kowloon Dim Sum Restaurant,(416) 977-3773,$11-30,kowloondimsum.com,https://www.yelp.ca/biz/kowloon-dim-sum-restaurant-toronto,43.656023,-79.392486
Chinese,"109 McCaul St
Toronto, ON M5T 3K5",Tasty Chinese Food,(416) 599-1361,Under $10,,https://www.yelp.ca/biz/tasty-chinese-food-toronto,43.653718,-79.390903
Chinese,"1515 Birchmount Road
Toronto, ON M1P 2G7",Kroran Uyghur Cuisine,(416) 551-4010,,kroran.business.site,https://www.yelp.ca/biz/kroran-uyghur-cuisine-toronto,43.758692,-79.288867
Chinese,"2347 Kennedy Road
Unit 106
Toronto, ON M1T 3T8",Tasty House Chinese Kitchen,(416) 335-6538,,,https://www.yelp.ca/biz/tasty-house-chinese-kitchen-toronto,43.784076,-79.288232
Chinese,"3250 Midland Avenue
Unit G101
Toronto, ON M1V 0C4",Han Shi Fang,(647) 350-5599,$11-30,,https://www.yelp.ca/biz/han-shi-fang-toronto,43.804933,-79.28881
Chinese,"40 St George St
Toronto, ON M5S 2E4",Ken Ho's Snack Service,,Under $10,,https://www.yelp.ca/biz/ken-hos-snack-service-toronto,43.659641,-79.396792
Chinese,"45 Baldwin Street
Toronto, ON M5T 1L1",7 Dim Sum,(416) 901-1778,$11-30,,https://www.yelp.ca/biz/7-dim-sum-toronto-7,43.655822,-79.393727
Chinese,"5463 Yonge Street
Toronto, ON M2N 5S1",Tasty Hut,(647) 349-7588,$31-60,tastyhut.ca,https://www.yelp.ca/biz/tasty-hut-toronto,43.777692,-79.414776
Chinese,"1610 Queen Street E
Toronto, ON M4L 1G2",Pachira Asian Cuisine,(416) 778-9488,Under $10,,https://www.yelp.ca/biz/pachira-asian-cuisine-toronto,43.666397,-79.316825
Chinese,"261 Spadina Avenue
Toronto, ON M5T 2E3",Dim Sum Plus,(416) 901-3868,,dimsumplus.business.site,https://www.yelp.ca/biz/dim-sum-plus-toronto,43.6523,-79.397497
Chinese,"4020 Finch Avenue E
Toronto, ON M1S 3T6",Fishman Lobster Clubhouse Restaurant,(647) 849-3885,$31-60,flctoronto.com,https://www.yelp.ca/adredir?ad_business_id=_xAJZOKBMPOe47p1MphB2w&campaign_id=9QGTRB0KSlAz6eoHgMzQCQ&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Ffishman-lobster-clubhouse-restaurant-toronto&request_id=a5191c929599a782&signature=b37a811ae24711c959b16aa0267d0d8c8be4f5b7cf8b99ad5eee14de86aff27c&slot=0,43.801976,-79.295159
Chinese,"216C Close Avenue
Toronto, ON M6K 2V5",Loga's Corner,(647) 761-0965,Under $10,,https://www.yelp.ca/adredir?ad_business_id=rfgln6-7WFCu7S7fOoqMdA&campaign_id=J2ReRvseOldb5s8dVW_XfA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Flogas-corner-toronto&request_id=5cfec0d62913a238&signature=070beb5169499ae183c2e1ed9fe1280bb83e3c2529d6b1098cf996f6ca9de6dd&slot=0,43.640353,-79.435923
Chinese,"359 Albion Road
Toronto, ON M9W 2P1",Umami Hakka,(416) 551-8026,,Www.umamihakka.com,https://www.yelp.ca/adredir?ad_business_id=2TPyzxqlhIRYqd6zi317Lw&campaign_id=koKkxsb1uGI4FSbvRB3Mlw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fumami-hakka-toronto&request_id=5cfec0d62913a238&signature=c7878a703a2c9fba73a9a7fc463e8b69bc124c4f563b634d5c6e83ed51e65dc6&slot=1,43.724862,-79.550843
Chinese,"3268 Finch Avenue E
Unit 1
Toronto, ON M1W 3P7",Souperfoods,(416) 800-3258,$11-30,,https://www.yelp.ca/biz/souperfoods-toronto,43.796393,-79.318692
Chinese,"280 Spadina Avenue
Toronto, ON M5T 3A5",Canteen,(416) 593-6888,Under $10,,https://www.yelp.ca/biz/canteen-toronto,43.652586,-79.398445
Chinese,"2900 Eglinton Avenue E
Toronto, ON M1J 2E4",Wok & Fortune,(416) 289-9833,Under $10,wokandfortune.com,https://www.yelp.ca/biz/wok-and-fortune-toronto,43.739326,-79.23783
Chinese,"750 Oakdale Road
Toronto, ON M3N 2Z4",Go For Szechuan,(416) 741-2288,,,https://www.yelp.ca/biz/go-for-szechuan-toronto,43.751253,-79.528703
Chinese,"4400 Sheppard Avenue E
Unit 13
Toronto, ON M1S 1T8",Wide Alley Kitchen,(416) 291-9588,Under $10,,https://www.yelp.ca/biz/wide-alley-kitchen-toronto,43.787551,-79.269658
Chinese,"1571 Sandhurst Circle
Toronto, ON M1V 1V2",Casa Deluz Banquet Hall,(416) 298-9992,$11-30,,https://www.yelp.ca/biz/casa-deluz-banquet-hall-toronto,43.809201,-79.268153
Chinese,"343 Spadina Ave
Toronto, ON M5T 2G3",Sang's Great Food,(416) 591-2188,$11-30,,https://www.yelp.ca/biz/sangs-great-food-toronto,43.655145,-79.398653
Chinese,"2356 Lakeshore Boulevard W
Etobicoke, ON M8V 1B6",Everest Hakka Cuisine,(416) 640-1015,$11-30,everesthakkahouse.com,https://www.yelp.ca/biz/everest-hakka-cuisine-etobicoke,43.616338,-79.488132
Chinese,"5 Northtown Way
Toronto, ON M2N 7A1",Yummy Dumpling House,(647) 350-1611,Under $10,,https://www.yelp.ca/biz/yummy-dumpling-house-toronto,43.774992,-79.41347
Chinese,"2300 Lawrence Ave E
Unit 11
Toronto, ON M1P 2K9",Golden Lobsters Chinese Hakka Restaurant,(416) 792-1888,Under $10,goldenlobsters.com,https://www.yelp.ca/biz/golden-lobsters-chinese-hakka-restaurant-toronto,43.74965,-79.277048
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,(647) 846-8120,Under $10,riceandnoodle.ca,https://www.yelp.ca/adredir?ad_business_id=Mv3pO01Alty1pXQwi-Uy5A&campaign_id=BRhEMZyf99CRta4amJIlww&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Frice-and-noodle-toronto&request_id=4f215dfee59059e8&signature=ca7814f2dcbf1590cf7446eed08a03b913bb34909294272c85927233a95e4503&slot=0,43.640388,-79.438338
Chinese,"5306 Yonge Street
Toronto, ON M2N 0E3",Hey Noodles,(416) 347-6789,$11-30,heynoodles.com,https://www.yelp.ca/adredir?ad_business_id=X2I47eENvYeVL6QlzAZ0wA&campaign_id=5F6kuwsi474yKM8SiuVLUQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fhey-noodles-toronto-5&request_id=4f215dfee59059e8&signature=62a8485436fa56d4fd1db88e1d7a12f046a7c4312cf03758fe9ced63677cea1f&slot=1,43.772847,-79.414106
Chinese,"573 Rogers Rd
Toronto, ON M6M 1B7",King's BBQ Chicken Restaurant,(416) 652-0022,,,https://www.yelp.ca/biz/kings-bbq-chicken-restaurant-toronto,43.682175,-79.470983
Chinese,"10 Ravel Road
Unit 1-2
Toronto, ON M2H 1S8",Petit Potato,(416) 756-3311,$11-30,petitpotato.com,https://www.yelp.ca/biz/petit-potato-toronto,43.79058,-79.366094
Chinese,"1017 Dufferin Street
Toronto, ON M6H 4B5",Kengle Take Out,(416) 516-4451,,,https://www.yelp.ca/biz/kengle-take-out-toronto,43.66034,-79.435344
Chinese,"23 Glen Watford Drive
Suite 9
Toronto, ON M1S 2B7",Global Imperial Cuisine,(416) 396-3766,$11-30,,https://www.yelp.ca/biz/global-imperial-cuisine-toronto,43.786874,-79.27393
Chinese,"200 Front Street W
Toronto, ON M5V 3K2",Ti-Ki Ming,,,,https://www.yelp.ca/biz/ti-ki-ming-toronto,43.644991,-79.385865
Chinese,"4227 Sheppard Avenue E
Scarborough, ON M1S 5H5",Maple Yip Seafood Restaurant,(416) 297-1438,$11-30,,https://www.yelp.ca/biz/maple-yip-seafood-restaurant-scarborough,43.784761,-79.277824
Chinese,"60 Brian Harrison Way
Unit 102
Toronto, ON M1P 5J5",Chill Station,(647) 628-9917,,chill-station.business.site,https://www.yelp.ca/biz/chill-station-toronto-2,43.774037,-79.257552
Chinese,"633 Silver Star Boulevard
Toronto, ON M1V 5N1",Chat Bar,,$11-30,,https://www.yelp.ca/biz/chat-bar-toronto,43.822058,-79.298592
Chinese,"Commerce Court
199 Bay Street
Toronto, ON M5L 1G9",China Wok,,Under $10,,https://www.yelp.ca/biz/china-wok-toronto,43.647946,-79.379319
Chinese,"633 Silver Star Boulevard .
Unit 125
Toronto, ON M1V 5N1",Deer Garden Signatures,(416) 609-2888,$11-30,deergarden.ca,https://www.yelp.ca/biz/deer-garden-signatures-toronto,43.822058,-79.298592
Chinese,"1136 College Street W
Toronto, ON M6H 1B5",Ilhas De Bruma,(416) 538-2015,$31-60,ilhasdebruma.ca,https://www.yelp.ca/adredir?ad_business_id=JrD90K-V1tfPWbWjPgSXmA&campaign_id=dInazrLsMPnuYkek3L-rxw&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Filhas-de-bruma-toronto&request_id=4f215dfee59059e8&signature=a8e68c52de6641c48deb3a763f7b0e289684c806621954b2b6a623c99b80efa0&slot=0,43.652334,-79.433657
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,(647) 846-8120,Under $10,riceandnoodle.ca,https://www.yelp.ca/adredir?ad_business_id=Mv3pO01Alty1pXQwi-Uy5A&campaign_id=BRhEMZyf99CRta4amJIlww&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Frice-and-noodle-toronto&request_id=ee6a75336bdcdc61&signature=9dc72ed630c0fe55b7387fc8e4348e55fceeae6e428b965b323ac98128eb0846&slot=0,43.640388,-79.438338
Chinese,"5306 Yonge Street
Toronto, ON M2N 0E3",Hey Noodles,(416) 347-6789,$11-30,heynoodles.com,https://www.yelp.ca/adredir?ad_business_id=X2I47eENvYeVL6QlzAZ0wA&campaign_id=5F6kuwsi474yKM8SiuVLUQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fhey-noodles-toronto-5&request_id=ee6a75336bdcdc61&signature=6035aaac178268c85216f51bd4c4e49cfa7b8b74064f3104bc59d0b3f55a3eef&slot=1,43.772847,-79.414106
Chinese,"189 Sheppard Avenue E
North York, ON M2N 3A8",Spring China House,(416) 221-6686,$11-30,springchinahouse.ca,https://www.yelp.ca/biz/spring-china-house-north-york,43.763804,-79.399224
Chinese,"4186 Finch Ave East
Unit 20
Toronto, ON M1S 5C2",Chicken King,(416) 298-3889,Under $10,,https://www.yelp.ca/biz/chicken-king-toronto,43.803388,-79.287853
Chinese,"3278 Midland Avenue
Toronto, ON M1V",Harbin Bbq,(416) 754-9333,$11-30,,https://www.yelp.ca/biz/harbin-bbq-toronto,43.805864,-79.287844
Chinese,"1735 Kipling Ave
Etobicoke, ON M9R 2Y8",Gourmet Express,(416) 240-9933,Under $10,,https://www.yelp.ca/biz/gourmet-express-etobicoke,43.693314,-79.557283
Chinese,"5437 Yonge St
Toronto, ON M2N",Meet You Leisure Restaurant,,,,https://www.yelp.ca/biz/meet-you-leisure-restaurant-toronto-2,43.776598,-79.414742
Chinese,"5633 Finch Avenue E
Toronto, ON M1B 5K9",Lucky Lin's Restaurant,(416) 298-1388,Under $10,luckylins.ca,https://www.yelp.ca/biz/lucky-lins-restaurant-toronto-2,43.813743,-79.238056
Chinese,"633 Silver Star Boulevard
Unit F1
Toronto, ON M1V 5N1",Pot Rice & Rolls House,(416) 293-6328,,,https://www.yelp.ca/biz/pot-rice-and-rolls-house-toronto,43.81043,-79.293388
Chinese,"1221 Markham Road
Unit 1A
Toronto, ON M1H 3E2",Scarborough Buffet,(416) 289-7788,$11-30,scarboroughbuffet.com,https://www.yelp.ca/biz/scarborough-buffet-toronto,43.778653,-79.232132
Chinese,"2900 Warden Avenue
Toronto, ON M1W 2S8",Phoenix Restaurant,(416) 502-1112,$11-30,,https://www.yelp.ca/biz/phoenix-restaurant-toronto-3,43.797921,-79.318629
Chinese,"8 Glen Watford Drive
Toronto, ON M1S 2B7",HK Eatery,,,,https://www.yelp.ca/biz/hk-eatery-toronto,43.786607,-79.276011
Chinese,"259 Wellington St W
Toronto, ON M5V",Aanch Modernist Indian Cuisine,(647) 558-1508,$11-30,aanch.ca,https://www.yelp.ca/adredir?ad_business_id=SZuroTnXB7FwOlHp8Jahyg&campaign_id=X5p3E6hoNT4yMIjGRksi1A&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Faanch-modernist-indian-cuisine-toronto&request_id=ee6a75336bdcdc61&signature=130a2e885029533dcdd8e201a63604fcb055ea161877e815b8f99d4aaa11e230&slot=0,43.644708,-79.39067
Chinese,"1508 Queen St W
Toronto, ON M6R 1A4",Rice & Noodle,(647) 846-8120,Under $10,riceandnoodle.ca,https://www.yelp.ca/adredir?ad_business_id=Mv3pO01Alty1pXQwi-Uy5A&campaign_id=BRhEMZyf99CRta4amJIlww&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Frice-and-noodle-toronto&request_id=fc005af0d8bed4fa&signature=4efc1aeca8eaf22e058428b19228e5cae5a32ceee074b317ed0bf8ff95a4fb5a&slot=0,43.640388,-79.438338
Chinese,"259 Wellington St W
Toronto, ON M5V",Aanch Modernist Indian Cuisine,(647) 558-1508,$11-30,aanch.ca,https://www.yelp.ca/adredir?ad_business_id=SZuroTnXB7FwOlHp8Jahyg&campaign_id=X5p3E6hoNT4yMIjGRksi1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Faanch-modernist-indian-cuisine-toronto&request_id=fc005af0d8bed4fa&signature=54e595d8632f86a79434142de38ba3c05471d6831b7cca1e024795e5d2603bd8&slot=1,43.644708,-79.39067
Chinese,"4271 Sheppard Avenue E
Unit 2
Toronto, ON M1S",Liwan Kitchen,(416) 479-3568,$11-30,,https://www.yelp.ca/biz/liwan-kitchen-toronto,43.785527,-79.27625
Chinese,"1102 Centre Street
Unit 2
Vaughan, ON L4J 3M8",Ann's Congee,(905) 889-5948,$11-30,annscongee.com,https://www.yelp.ca/biz/anns-congee-vaughan-2,43.80878,-79.461611
Chinese,"416 Spadina Avenue
Toronto, ON M5T 2G7",Mr Roc's Crawfish,(647) 349-1338,$31-60,,https://www.yelp.ca/biz/mr-rocs-crawfish-toronto,43.65627,-79.399775
Chinese,"181 College Street
Toronto, ON M5T 1P7",Spicy Mafia,(647) 351-6680,$11-30,spicymafia.com,https://www.yelp.ca/biz/spicy-mafia-toronto,43.6589,-79.394253
Chinese,"384 Yonge Street
Unit 53
Toronto, ON M5G 2K2",Oriental Delight,,,,https://www.yelp.ca/biz/oriental-delight-toronto,43.65929,-79.383196
Chinese,"2551 Pharmacy Ave
Toronto, ON M1W 3E2",Taste of Heaven Chinese Cuisine,(416) 490-8869,,,https://www.yelp.ca/biz/taste-of-heaven-chinese-cuisine-toronto,43.794053,-79.324851
Chinese,"43 Baldwin Street
Toronto, ON M5T 1L1",Double Tree Restaurant & Bar,(647) 833-6282,$11-30,,https://www.yelp.ca/biz/double-tree-restaurant-and-bar-toronto,43.655785,-79.393701
Chinese,"200 Front St W
Toronto, ON M5V 3K2",Manchu Wok,,,manchuwok.com,https://www.yelp.ca/biz/manchu-wok-toronto-2,43.644936,-79.386151
Chinese,"109A Ravel Road
Toronto, ON M2H 1T2",Primary Taste Yunan Noodle,(416) 499-3836,Under $10,,https://www.yelp.ca/biz/primary-taste-yunan-noodle-toronto,43.791398,-79.366115
Chinese,"1850 Dundas Street E
Mississauga, ON L4X 1L9",Dragon Palace,(905) 279-9111,$11-30,mississaugachineserestaurant.?,https://www.yelp.ca/biz/dragon-palace-mississauga-2,43.619793,-79.572541
Chinese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,(647) 560-5335,$11-30,kintaroizakaya.com,https://www.yelp.ca/adredir?ad_business_id=nrq5H3LZicjMG0wv7gy08g&campaign_id=_p-E4kUK3rS8bn4z_fQ9lg&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fkintaro-izakaya-toronto-3&request_id=fc005af0d8bed4fa&signature=daefbe11c006128482cc79e48854af48073f1e72d7fe1a4b9541b0a7551b1646&slot=0,43.664158,-79.380274
Chinese,"216C Close Avenue
Toronto, ON M6K 2V5",Loga's Corner,(647) 761-0965,Under $10,,https://www.yelp.ca/adredir?ad_business_id=rfgln6-7WFCu7S7fOoqMdA&campaign_id=J2ReRvseOldb5s8dVW_XfA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Flogas-corner-toronto&request_id=61cff9d7a9744b7b&signature=2cf8078590baab2806de48ad3a819728236ec4fda5ca68468071053447ff4941&slot=0,43.640353,-79.435923
Chinese,"359 Albion Road
Toronto, ON M9W 2P1",Umami Hakka,(416) 551-8026,,Www.umamihakka.com,https://www.yelp.ca/adredir?ad_business_id=2TPyzxqlhIRYqd6zi317Lw&campaign_id=koKkxsb1uGI4FSbvRB3Mlw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fumami-hakka-toronto&request_id=61cff9d7a9744b7b&signature=62af3c2eed1d95279a37b0c1f8f87b74e6c98d49c3a7ace6b2e5cefdee1222e8&slot=1,43.724862,-79.550843
Chinese,"3278 Midland Avenue
Toronto, ON M1V",Beijing Restaurant,(416) 297-0297,$11-30,,https://www.yelp.ca/biz/beijing-restaurant-toronto,43.805269,-79.288847
Chinese,"1512 Queen Street W
Toronto, ON M6R 1A1",Thai Chef Panda,(416) 532-2877,$11-30,,https://www.yelp.ca/biz/thai-chef-panda-toronto,43.640239,-79.438454
Chinese,"282 Jane St
Toronto, ON M6S 3Z2",Xin Yi Garden,(416) 762-7297,$11-30,,https://www.yelp.ca/biz/xin-yi-garden-toronto,43.655973,-79.487343
Chinese,"1500 Royal York Road
Etobicoke, ON M9P 3B6",Mayflower Chinese Food,(416) 248-6163,$11-30,,https://www.yelp.ca/biz/mayflower-chinese-food-etobicoke,43.691946,-79.531593
Chinese,"4186 Finch Avenue E
Unit 27
Toronto, ON M1S 5C2",Restaurant Fifty Nine,(416) 609-2334,$11-30,,https://www.yelp.ca/biz/restaurant-fifty-nine-toronto,43.803992,-79.28828
Chinese,"1920 Yonge Street
Toronto, ON M4S 3E2",Yonge Station Chinese Restaurant,(416) 486-1288,,,https://www.yelp.ca/biz/yonge-station-chinese-restaurant-toronto,43.698679,-79.396896
Chinese,"5371 Yonge Street
Toronto, ON M2N 5R6",Chengdu Taste,,,,https://www.yelp.ca/biz/chengdu-taste-toronto,43.775849,-79.414295
Chinese,"3322 Keele Street
Toronto, ON M3M 2H7",Moon Congee,(647) 350-8828,,,https://www.yelp.ca/biz/moon-congee-toronto,43.744249,-79.486821
Chinese,"374 Keele Street
Toronto, ON M6P 2K8",Wong Cafe,(416) 769-3302,,,https://www.yelp.ca/biz/wong-cafe-toronto,43.665407,-79.464587
Chinese,"900 Dufferin Street
Unit #25
Toronto, ON M6H 4A9",Manchu Wok,(416) 532-1152,,manchuwok.com,https://www.yelp.ca/biz/manchu-wok-toronto-9,43.656331,-79.435335
Chinese,"216C Close Avenue
Toronto, ON M6K 2V5",Loga's Corner,(647) 761-0965,Under $10,,https://www.yelp.ca/adredir?ad_business_id=rfgln6-7WFCu7S7fOoqMdA&campaign_id=J2ReRvseOldb5s8dVW_XfA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Flogas-corner-toronto&request_id=9af85551d112d0bc&signature=dff3be7d3e56174dd228ab2fb050e1312010d26beccb4f99a00390e76240eaf0&slot=0,43.640353,-79.435923
Chinese,"359 Albion Road
Toronto, ON M9W 2P1",Umami Hakka,(416) 551-8026,,Www.umamihakka.com,https://www.yelp.ca/adredir?ad_business_id=2TPyzxqlhIRYqd6zi317Lw&campaign_id=koKkxsb1uGI4FSbvRB3Mlw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fumami-hakka-toronto&request_id=9af85551d112d0bc&signature=4a046307db908a151b096f912ad3f124e07610f76ed8bb082ae87fc0eae7e4e2&slot=1,43.724862,-79.550843
Chinese,Bridlewood Mall,Super Taste Noodle House,(647) 352-2882,Under $10,,https://www.yelp.ca/biz/super-taste-noodle-house-toronto,43.798263,-79.318518
Chinese,"635 Gerrard Street E
Toronto, ON M4M 1Y2",Panda Chef,(647) 350-3889,$11-30,pandachef.ca,https://www.yelp.ca/biz/panda-chef-toronto-2,43.665751,-79.35066
Chinese,"88 Queens Quay W
Toronto, ON M5J",Szechuan Express,,,,https://www.yelp.ca/biz/szechuan-express-toronto-4,43.641109,-79.378664
Chinese,"3250 Midland Avenue
Unit G116
Toronto, ON M1V 0C7",Mr. Six Fried Chicken,(647) 347-8188,Under $10,,https://www.yelp.ca/biz/mr-six-fried-chicken-toronto,43.804878,-79.288034
Chinese,"682 Kennedy Avenue
Toronto, ON M1K 2B5",Hakka #1 Restaurant,(416) 261-8288,,hakka1.com,https://www.yelp.ca/biz/hakka-1-restaurant-toronto,43.726885,-79.266128
Chinese,"1630 Jane Street
Toronto, ON M9N 2R8",Tasty House Chinese Restaurant,(416) 792-6667,,tastyhousetoronto.com/find-us,https://www.yelp.ca/biz/tasty-house-chinese-restaurant-toronto,43.700906,-79.503252
Chinese,"4419 Sheppard Avenue E
Toronto, ON M1S 1V1",Congee Me,(647) 427-5083,Under $10,,https://www.yelp.ca/biz/congee-me-toronto,43.787435,-79.268721
Chinese,"280 Spadina Avenue
Toronto, ON M5T 3A5",Sky Dragon Chinese Restaurant,(416) 408-4999,$11-30,,https://www.yelp.ca/biz/sky-dragon-chinese-restaurant-toronto,43.652586,-79.398445
Chinese,"3250 Midland Avenue
Toronto, ON M1V 4A1",Rain & Sunny Restaurant,(416) 293-8688,,,https://www.yelp.ca/biz/rain-and-sunny-restaurant-toronto,43.80392,-79.286382
Chinese,"434 Dundas Street W
Toronto, ON M5T 1G6",Dundas Spring Garden,(647) 352-6888,$11-30,dundasspringgarden.ca,https://www.yelp.ca/biz/dundas-spring-garden-toronto,43.653484,-79.395475
Chinese,"546 Dundas Street W
Toronto, ON M5T 1H3",Kim Vietnamese Restaurant,(647) 558-3135,Under $10,,https://www.yelp.ca/adredir?ad_business_id=7DiGCzG9-Om3trB5iJYcjw&campaign_id=WdOUvn7TdkSLv0Xodoo1JA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fkim-vietnamese-restaurant-toronto-3&request_id=9af85551d112d0bc&signature=58a36eb40d547963b5e4fcc68feaac7a4d904d128171854e582b5fbdeeb2cd65&slot=0,43.652774,-79.3994
Chinese,"216C Close Avenue
Toronto, ON M6K 2V5",Loga's Corner,(647) 761-0965,Under $10,,https://www.yelp.ca/adredir?ad_business_id=rfgln6-7WFCu7S7fOoqMdA&campaign_id=J2ReRvseOldb5s8dVW_XfA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Flogas-corner-toronto&request_id=fd9a2b7227c5480b&signature=422d76306ac44a73d1e2c135e83d8f0964b1fdc5d4ca2450982114e923532bb2&slot=0,43.640353,-79.435923
Chinese,"546 Dundas Street W
Toronto, ON M5T 1H3",Kim Vietnamese Restaurant,(647) 558-3135,Under $10,,https://www.yelp.ca/adredir?ad_business_id=7DiGCzG9-Om3trB5iJYcjw&campaign_id=WdOUvn7TdkSLv0Xodoo1JA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fkim-vietnamese-restaurant-toronto-3&request_id=fd9a2b7227c5480b&signature=b9aea128839d016365b0c20cd7b77bf702003a199c4ba91b14852ec135a71918&slot=1,43.652774,-79.3994
Chinese,"2301 Brimley Road
Unit 128
Toronto, ON M1S 5B8",Grandeur Palace,(416) 299-1622,$11-30,grandeurpalace.com,https://www.yelp.ca/biz/grandeur-palace-toronto,43.797802,-79.270832
